Date,Resource_ID,Department,Service_Type,Region,Daily_Cost_USD,Avg_CPU_Utilization_Pct
2025-06-01,res-1006,Production,Networking,ap-south-1,28.86,0.0
2025-06-01,res-1007,Data Science,Database (RDS/SQL),us-west-2,55.02,26.1
2025-06-01,res-1008,Production,Storage (S3/Blob),ap-south-1,12.4,0.0
2025-06-01,res-1009,Data Science,Storage (S3/Blob),us-west-2,16.46,0.0
2025-06-01,res-1010,Development,Networking,ap-south-1,15.99,0.0
2025-06-01,res-1011,Production,Compute (EC2/VMs),ap-south-1,135.77,52.49
2025-06-01,res-1012,Development,Storage (S3/Blob),us-east-1,368.38,2.5
2025-06-01,res-1013,Data Science,Compute (EC2/VMs),us-east-1,31.3,47.97
2025-06-01,res-1014,Testing,Database (RDS/SQL),eu-west-1,196.71,47.27
2025-06-01,res-1015,Development,Networking,ap-south-1,31.58,0.0
2025-06-01,res-1016,Data Science,Networking,eu-west-1,16.38,0.0
2025-06-01,res-1017,Development,Storage (S3/Blob),eu-west-1,14.93,0.0
2025-06-01,res-1018,Development,Database (RDS/SQL),ap-south-1,140.77,42.3
2025-06-01,res-1019,Testing,Networking,ap-south-1,38.54,0.0
2025-06-01,res-1020,Production,Database (RDS/SQL),us-east-1,139.02,59.33
2025-06-01,res-1021,Testing,Database (RDS/SQL),us-east-1,201.44,21.86
2025-06-01,res-1022,Production,Database (RDS/SQL),us-west-2,75.45,17.64
2025-06-01,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,51.97,17.85
2025-06-01,res-1024,Development,Storage (S3/Blob),us-west-2,11.53,0.0
2025-06-01,res-1025,Production,Storage (S3/Blob),us-east-1,14.98,0.0
2025-06-01,res-1026,Development,Networking,ap-south-1,18.67,0.0
2025-06-01,res-1027,Testing,Networking,eu-west-1,54.84,0.0
2025-06-01,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,30.43,46.96
2025-06-01,res-1029,Testing,Database (RDS/SQL),us-west-2,152.6,59.12
2025-06-01,res-1030,Production,Networking,us-west-2,15.6,0.0
2025-06-01,res-1031,Data Science,Networking,us-west-2,29.89,0.0
2025-06-01,res-1032,Development,Storage (S3/Blob),us-west-2,38.93,0.0
2025-06-01,res-1033,Development,Networking,us-west-2,53.28,0.0
2025-06-01,res-1034,Production,Database (RDS/SQL),us-west-2,254.27,22.9
2025-06-01,res-1035,Development,Networking,us-west-2,18.54,0.0
2025-06-01,res-1036,Development,Storage (S3/Blob),ap-south-1,28.4,0.0
2025-06-01,res-1037,Development,Database (RDS/SQL),ap-south-1,282.34,37.84
2025-06-01,res-1038,Testing,Networking,us-west-2,38.58,0.0
2025-06-01,res-1039,Testing,Networking,us-east-1,24.0,0.0
2025-06-01,res-1040,Development,Networking,us-east-1,48.47,0.0
2025-06-01,res-1041,Data Science,Compute (EC2/VMs),us-west-2,44.32,30.89
2025-06-01,res-1042,Testing,Compute (EC2/VMs),ap-south-1,75.31,45.61
2025-06-01,res-1043,Development,Compute (EC2/VMs),ap-south-1,51.51,14.19
2025-06-01,res-1044,Data Science,Networking,us-east-1,40.53,0.0
2025-06-01,res-1045,Production,Compute (EC2/VMs),eu-west-1,57.52,51.5
2025-06-01,res-1046,Production,Compute (EC2/VMs),us-east-1,40.07,43.49
2025-06-01,res-1047,Testing,Compute (EC2/VMs),ap-south-1,89.24,9.15
2025-06-01,res-1048,Production,Networking,ap-south-1,26.83,0.0
2025-06-01,res-1049,Data Science,Database (RDS/SQL),eu-west-1,83.6,13.17
2025-06-01,res-1050,Testing,Compute (EC2/VMs),ap-south-1,148.69,30.79
2025-06-02,res-1001,Testing,Networking,us-east-1,50.49,0.0
2025-06-02,res-1002,Testing,Database (RDS/SQL),ap-south-1,113.66,44.08
2025-06-02,res-1003,Production,Compute (EC2/VMs),eu-west-1,118.83,52.65
2025-06-02,res-1004,Development,Database (RDS/SQL),eu-west-1,167.89,30.59
2025-06-02,res-1005,Testing,Database (RDS/SQL),ap-south-1,374.59,3.9
2025-06-02,res-1006,Production,Networking,ap-south-1,16.21,0.0
2025-06-02,res-1007,Data Science,Database (RDS/SQL),us-west-2,232.72,56.92
2025-06-02,res-1008,Production,Storage (S3/Blob),ap-south-1,11.34,0.0
2025-06-02,res-1009,Data Science,Storage (S3/Blob),us-west-2,7.33,0.0
2025-06-02,res-1010,Development,Networking,ap-south-1,47.06,0.0
2025-06-02,res-1011,Production,Compute (EC2/VMs),ap-south-1,94.68,72.35
2025-06-02,res-1012,Development,Storage (S3/Blob),us-east-1,369.29,1.6
2025-06-02,res-1013,Data Science,Compute (EC2/VMs),us-east-1,41.28,18.14
2025-06-02,res-1014,Testing,Database (RDS/SQL),eu-west-1,253.64,43.26
2025-06-02,res-1015,Development,Networking,ap-south-1,36.15,0.0
2025-06-02,res-1016,Data Science,Networking,eu-west-1,27.94,0.0
2025-06-02,res-1017,Development,Storage (S3/Blob),eu-west-1,35.7,0.0
2025-06-02,res-1018,Development,Database (RDS/SQL),ap-south-1,148.11,50.83
2025-06-02,res-1019,Testing,Networking,ap-south-1,31.96,0.0
2025-06-02,res-1020,Production,Database (RDS/SQL),us-east-1,144.24,33.13
2025-06-02,res-1021,Testing,Database (RDS/SQL),us-east-1,125.34,47.38
2025-06-02,res-1022,Production,Database (RDS/SQL),us-west-2,175.68,21.61
2025-06-02,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,136.94,35.71
2025-06-02,res-1024,Development,Storage (S3/Blob),us-west-2,24.02,0.0
2025-06-02,res-1025,Production,Storage (S3/Blob),us-east-1,36.73,0.0
2025-06-02,res-1026,Development,Networking,ap-south-1,41.21,0.0
2025-06-02,res-1027,Testing,Networking,eu-west-1,15.84,0.0
2025-06-02,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,142.18,55.22
2025-06-02,res-1029,Testing,Database (RDS/SQL),us-west-2,133.73,16.96
2025-06-02,res-1030,Production,Networking,us-west-2,49.7,0.0
2025-06-02,res-1031,Data Science,Networking,us-west-2,41.0,0.0
2025-06-02,res-1032,Development,Storage (S3/Blob),us-west-2,23.67,0.0
2025-06-02,res-1033,Development,Networking,us-west-2,54.69,0.0
2025-06-02,res-1034,Production,Database (RDS/SQL),us-west-2,247.15,17.58
2025-06-02,res-1035,Development,Networking,us-west-2,25.59,0.0
2025-06-02,res-1036,Development,Storage (S3/Blob),ap-south-1,13.7,0.0
2025-06-02,res-1037,Development,Database (RDS/SQL),ap-south-1,235.99,11.68
2025-06-02,res-1038,Testing,Networking,us-west-2,38.49,0.0
2025-06-02,res-1039,Testing,Networking,us-east-1,48.12,0.0
2025-06-02,res-1040,Development,Networking,us-east-1,53.84,0.0
2025-06-02,res-1041,Data Science,Compute (EC2/VMs),us-west-2,64.47,70.7
2025-06-02,res-1042,Testing,Compute (EC2/VMs),ap-south-1,34.38,72.72
2025-06-02,res-1043,Development,Compute (EC2/VMs),ap-south-1,36.57,36.78
2025-06-02,res-1044,Data Science,Networking,us-east-1,49.86,0.0
2025-06-02,res-1045,Production,Compute (EC2/VMs),eu-west-1,39.49,23.34
2025-06-02,res-1046,Production,Compute (EC2/VMs),us-east-1,113.89,62.6
2025-06-02,res-1047,Testing,Compute (EC2/VMs),ap-south-1,103.35,60.52
2025-06-02,res-1048,Production,Networking,ap-south-1,37.14,0.0
2025-06-02,res-1049,Data Science,Database (RDS/SQL),eu-west-1,112.95,27.28
2025-06-02,res-1050,Testing,Compute (EC2/VMs),ap-south-1,43.61,77.68
2025-06-03,res-1001,Testing,Networking,us-east-1,39.17,0.0
2025-06-03,res-1002,Testing,Database (RDS/SQL),ap-south-1,150.21,33.1
2025-06-03,res-1003,Production,Compute (EC2/VMs),eu-west-1,143.15,17.27
2025-06-03,res-1004,Development,Database (RDS/SQL),eu-west-1,196.56,35.29
2025-06-03,res-1005,Testing,Database (RDS/SQL),ap-south-1,380.82,3.8
2025-06-03,res-1006,Production,Networking,ap-south-1,38.26,0.0
2025-06-03,res-1007,Data Science,Database (RDS/SQL),us-west-2,224.16,56.12
2025-06-03,res-1008,Production,Storage (S3/Blob),ap-south-1,29.75,0.0
2025-06-03,res-1009,Data Science,Storage (S3/Blob),us-west-2,10.34,0.0
2025-06-03,res-1010,Development,Networking,ap-south-1,38.81,0.0
2025-06-03,res-1011,Production,Compute (EC2/VMs),ap-south-1,98.87,38.93
2025-06-03,res-1012,Development,Storage (S3/Blob),us-east-1,390.16,3.78
2025-06-03,res-1013,Data Science,Compute (EC2/VMs),us-east-1,78.61,14.06
2025-06-03,res-1014,Testing,Database (RDS/SQL),eu-west-1,296.21,51.94
2025-06-03,res-1015,Development,Networking,ap-south-1,16.23,0.0
2025-06-03,res-1016,Data Science,Networking,eu-west-1,56.04,0.0
2025-06-03,res-1017,Development,Storage (S3/Blob),eu-west-1,35.45,0.0
2025-06-03,res-1018,Development,Database (RDS/SQL),ap-south-1,179.71,39.56
2025-06-03,res-1019,Testing,Networking,ap-south-1,29.95,0.0
2025-06-03,res-1020,Production,Database (RDS/SQL),us-east-1,63.69,26.76
2025-06-03,res-1021,Testing,Database (RDS/SQL),us-east-1,250.71,10.23
2025-06-03,res-1022,Production,Database (RDS/SQL),us-west-2,133.37,29.91
2025-06-03,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,89.86,78.59
2025-06-03,res-1024,Development,Storage (S3/Blob),us-west-2,17.12,0.0
2025-06-03,res-1025,Production,Storage (S3/Blob),us-east-1,17.14,0.0
2025-06-03,res-1026,Development,Networking,ap-south-1,46.88,0.0
2025-06-03,res-1027,Testing,Networking,eu-west-1,32.61,0.0
2025-06-03,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,49.2,41.2
2025-06-03,res-1029,Testing,Database (RDS/SQL),us-west-2,85.21,18.82
2025-06-03,res-1030,Production,Networking,us-west-2,34.92,0.0
2025-06-03,res-1031,Data Science,Networking,us-west-2,30.95,0.0
2025-06-03,res-1032,Development,Storage (S3/Blob),us-west-2,37.02,0.0
2025-06-03,res-1033,Development,Networking,us-west-2,28.12,0.0
2025-06-03,res-1034,Production,Database (RDS/SQL),us-west-2,195.15,41.61
2025-06-03,res-1035,Development,Networking,us-west-2,10.65,0.0
2025-06-03,res-1036,Development,Storage (S3/Blob),ap-south-1,28.22,0.0
2025-06-03,res-1037,Development,Database (RDS/SQL),ap-south-1,94.51,58.05
2025-06-03,res-1038,Testing,Networking,us-west-2,17.43,0.0
2025-06-03,res-1039,Testing,Networking,us-east-1,30.73,0.0
2025-06-03,res-1040,Development,Networking,us-east-1,14.27,0.0
2025-06-03,res-1041,Data Science,Compute (EC2/VMs),us-west-2,149.59,45.18
2025-06-03,res-1042,Testing,Compute (EC2/VMs),ap-south-1,97.4,10.37
2025-06-03,res-1043,Development,Compute (EC2/VMs),ap-south-1,117.49,21.79
2025-06-03,res-1044,Data Science,Networking,us-east-1,54.9,0.0
2025-06-03,res-1045,Production,Compute (EC2/VMs),eu-west-1,46.67,20.26
2025-06-03,res-1046,Production,Compute (EC2/VMs),us-east-1,24.75,42.77
2025-06-03,res-1047,Testing,Compute (EC2/VMs),ap-south-1,93.43,10.26
2025-06-03,res-1048,Production,Networking,ap-south-1,48.78,0.0
2025-06-03,res-1049,Data Science,Database (RDS/SQL),eu-west-1,163.32,36.22
2025-06-03,res-1050,Testing,Compute (EC2/VMs),ap-south-1,77.3,37.06
2025-06-04,res-1001,Testing,Networking,us-east-1,37.98,0.0
2025-06-04,res-1002,Testing,Database (RDS/SQL),ap-south-1,88.81,19.1
2025-06-04,res-1003,Production,Compute (EC2/VMs),eu-west-1,132.03,80.69
2025-06-04,res-1004,Development,Database (RDS/SQL),eu-west-1,143.33,23.54
2025-06-04,res-1005,Testing,Database (RDS/SQL),ap-south-1,253.81,1.47
2025-06-04,res-1006,Production,Networking,ap-south-1,45.8,0.0
2025-06-04,res-1007,Data Science,Database (RDS/SQL),us-west-2,214.73,11.35
2025-06-04,res-1008,Production,Storage (S3/Blob),ap-south-1,12.77,0.0
2025-06-04,res-1009,Data Science,Storage (S3/Blob),us-west-2,13.09,0.0
2025-06-04,res-1010,Development,Networking,ap-south-1,43.59,0.0
2025-06-04,res-1011,Production,Compute (EC2/VMs),ap-south-1,22.56,13.33
2025-06-04,res-1012,Development,Storage (S3/Blob),us-east-1,276.78,2.96
2025-06-04,res-1013,Data Science,Compute (EC2/VMs),us-east-1,50.96,12.96
2025-06-04,res-1014,Testing,Database (RDS/SQL),eu-west-1,110.79,46.11
2025-06-04,res-1015,Development,Networking,ap-south-1,52.78,0.0
2025-06-04,res-1016,Data Science,Networking,eu-west-1,51.51,0.0
2025-06-04,res-1017,Development,Storage (S3/Blob),eu-west-1,18.9,0.0
2025-06-04,res-1018,Development,Database (RDS/SQL),ap-south-1,217.02,20.25
2025-06-04,res-1019,Testing,Networking,ap-south-1,24.66,0.0
2025-06-04,res-1020,Production,Database (RDS/SQL),us-east-1,274.08,10.65
2025-06-04,res-1021,Testing,Database (RDS/SQL),us-east-1,71.38,20.39
2025-06-04,res-1022,Production,Database (RDS/SQL),us-west-2,56.63,19.07
2025-06-04,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,95.8,38.71
2025-06-04,res-1024,Development,Storage (S3/Blob),us-west-2,36.24,0.0
2025-06-04,res-1025,Production,Storage (S3/Blob),us-east-1,33.61,0.0
2025-06-04,res-1026,Development,Networking,ap-south-1,27.09,0.0
2025-06-04,res-1027,Testing,Networking,eu-west-1,22.97,0.0
2025-06-04,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,69.36,52.22
2025-06-04,res-1029,Testing,Database (RDS/SQL),us-west-2,117.02,41.21
2025-06-04,res-1030,Production,Networking,us-west-2,30.47,0.0
2025-06-04,res-1031,Data Science,Networking,us-west-2,37.6,0.0
2025-06-04,res-1032,Development,Storage (S3/Blob),us-west-2,20.26,0.0
2025-06-04,res-1033,Development,Networking,us-west-2,24.72,0.0
2025-06-04,res-1034,Production,Database (RDS/SQL),us-west-2,287.11,48.18
2025-06-04,res-1035,Development,Networking,us-west-2,17.01,0.0
2025-06-04,res-1036,Development,Storage (S3/Blob),ap-south-1,35.4,0.0
2025-06-04,res-1037,Development,Database (RDS/SQL),ap-south-1,171.86,54.73
2025-06-04,res-1038,Testing,Networking,us-west-2,49.99,0.0
2025-06-04,res-1039,Testing,Networking,us-east-1,31.26,0.0
2025-06-04,res-1040,Development,Networking,us-east-1,11.12,0.0
2025-06-04,res-1041,Data Science,Compute (EC2/VMs),us-west-2,54.93,48.33
2025-06-04,res-1042,Testing,Compute (EC2/VMs),ap-south-1,102.35,25.63
2025-06-04,res-1043,Development,Compute (EC2/VMs),ap-south-1,38.12,71.79
2025-06-04,res-1044,Data Science,Networking,us-east-1,59.22,0.0
2025-06-04,res-1045,Production,Compute (EC2/VMs),eu-west-1,88.34,18.73
2025-06-04,res-1046,Production,Compute (EC2/VMs),us-east-1,55.4,6.47
2025-06-04,res-1047,Testing,Compute (EC2/VMs),ap-south-1,138.86,14.42
2025-06-04,res-1048,Production,Networking,ap-south-1,38.83,0.0
2025-06-04,res-1049,Data Science,Database (RDS/SQL),eu-west-1,118.51,37.71
2025-06-04,res-1050,Testing,Compute (EC2/VMs),ap-south-1,104.68,71.38
2025-06-05,res-1001,Testing,Networking,us-east-1,20.32,0.0
2025-06-05,res-1002,Testing,Database (RDS/SQL),ap-south-1,52.75,16.84
2025-06-05,res-1003,Production,Compute (EC2/VMs),eu-west-1,137.0,74.91
2025-06-05,res-1004,Development,Database (RDS/SQL),eu-west-1,199.35,40.03
2025-06-05,res-1005,Testing,Database (RDS/SQL),ap-south-1,387.16,2.26
2025-06-05,res-1006,Production,Networking,ap-south-1,29.16,0.0
2025-06-05,res-1007,Data Science,Database (RDS/SQL),us-west-2,179.73,12.35
2025-06-05,res-1008,Production,Storage (S3/Blob),ap-south-1,10.82,0.0
2025-06-05,res-1009,Data Science,Storage (S3/Blob),us-west-2,30.83,0.0
2025-06-05,res-1010,Development,Networking,ap-south-1,14.14,0.0
2025-06-05,res-1011,Production,Compute (EC2/VMs),ap-south-1,98.41,24.63
2025-06-05,res-1012,Development,Storage (S3/Blob),us-east-1,293.3,2.07
2025-06-05,res-1013,Data Science,Compute (EC2/VMs),us-east-1,113.48,28.77
2025-06-05,res-1014,Testing,Database (RDS/SQL),eu-west-1,191.6,33.8
2025-06-05,res-1015,Development,Networking,ap-south-1,43.18,0.0
2025-06-05,res-1016,Data Science,Networking,eu-west-1,56.84,0.0
2025-06-05,res-1017,Development,Storage (S3/Blob),eu-west-1,30.64,0.0
2025-06-05,res-1018,Development,Database (RDS/SQL),ap-south-1,103.74,11.56
2025-06-05,res-1019,Testing,Networking,ap-south-1,23.11,0.0
2025-06-05,res-1020,Production,Database (RDS/SQL),us-east-1,198.77,12.57
2025-06-05,res-1021,Testing,Database (RDS/SQL),us-east-1,174.09,39.84
2025-06-05,res-1022,Production,Database (RDS/SQL),us-west-2,133.56,48.55
2025-06-05,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,33.86,11.01
2025-06-05,res-1024,Development,Storage (S3/Blob),us-west-2,30.49,0.0
2025-06-05,res-1025,Production,Storage (S3/Blob),us-east-1,22.34,0.0
2025-06-05,res-1026,Development,Networking,ap-south-1,44.42,0.0
2025-06-05,res-1027,Testing,Networking,eu-west-1,31.74,0.0
2025-06-05,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,52.03,70.53
2025-06-05,res-1029,Testing,Database (RDS/SQL),us-west-2,249.85,44.73
2025-06-05,res-1030,Production,Networking,us-west-2,23.61,0.0
2025-06-05,res-1031,Data Science,Networking,us-west-2,39.51,0.0
2025-06-05,res-1032,Development,Storage (S3/Blob),us-west-2,17.63,0.0
2025-06-05,res-1033,Development,Networking,us-west-2,14.58,0.0
2025-06-05,res-1034,Production,Database (RDS/SQL),us-west-2,279.33,16.84
2025-06-05,res-1035,Development,Networking,us-west-2,57.51,0.0
2025-06-05,res-1036,Development,Storage (S3/Blob),ap-south-1,20.61,0.0
2025-06-05,res-1037,Development,Database (RDS/SQL),ap-south-1,96.28,37.1
2025-06-05,res-1038,Testing,Networking,us-west-2,53.65,0.0
2025-06-05,res-1039,Testing,Networking,us-east-1,46.61,0.0
2025-06-05,res-1040,Development,Networking,us-east-1,50.33,0.0
2025-06-05,res-1041,Data Science,Compute (EC2/VMs),us-west-2,105.64,60.38
2025-06-05,res-1042,Testing,Compute (EC2/VMs),ap-south-1,130.4,24.97
2025-06-05,res-1043,Development,Compute (EC2/VMs),ap-south-1,83.63,22.7
2025-06-05,res-1044,Data Science,Networking,us-east-1,59.38,0.0
2025-06-05,res-1045,Production,Compute (EC2/VMs),eu-west-1,142.73,8.15
2025-06-05,res-1046,Production,Compute (EC2/VMs),us-east-1,111.72,79.02
2025-06-05,res-1047,Testing,Compute (EC2/VMs),ap-south-1,43.47,50.44
2025-06-05,res-1048,Production,Networking,ap-south-1,55.77,0.0
2025-06-05,res-1049,Data Science,Database (RDS/SQL),eu-west-1,58.49,44.87
2025-06-05,res-1050,Testing,Compute (EC2/VMs),ap-south-1,58.66,78.95
2025-06-06,res-1001,Testing,Networking,us-east-1,58.55,0.0
2025-06-06,res-1002,Testing,Database (RDS/SQL),ap-south-1,286.07,33.71
2025-06-06,res-1003,Production,Compute (EC2/VMs),eu-west-1,132.07,72.56
2025-06-06,res-1004,Development,Database (RDS/SQL),eu-west-1,129.78,51.45
2025-06-06,res-1005,Testing,Database (RDS/SQL),ap-south-1,284.5,1.36
2025-06-06,res-1006,Production,Networking,ap-south-1,13.85,0.0
2025-06-06,res-1007,Data Science,Database (RDS/SQL),us-west-2,224.07,26.99
2025-06-06,res-1008,Production,Storage (S3/Blob),ap-south-1,30.37,0.0
2025-06-06,res-1009,Data Science,Storage (S3/Blob),us-west-2,7.29,0.0
2025-06-06,res-1010,Development,Networking,ap-south-1,25.76,0.0
2025-06-06,res-1011,Production,Compute (EC2/VMs),ap-south-1,90.13,68.26
2025-06-06,res-1012,Development,Storage (S3/Blob),us-east-1,343.88,3.66
2025-06-06,res-1013,Data Science,Compute (EC2/VMs),us-east-1,100.06,23.64
2025-06-06,res-1014,Testing,Database (RDS/SQL),eu-west-1,56.1,53.5
2025-06-06,res-1015,Development,Networking,ap-south-1,11.06,0.0
2025-06-06,res-1016,Data Science,Networking,eu-west-1,53.74,0.0
2025-06-06,res-1017,Development,Storage (S3/Blob),eu-west-1,23.51,0.0
2025-06-06,res-1018,Development,Database (RDS/SQL),ap-south-1,284.77,49.94
2025-06-06,res-1019,Testing,Networking,ap-south-1,59.9,0.0
2025-06-06,res-1020,Production,Database (RDS/SQL),us-east-1,137.68,48.36
2025-06-06,res-1021,Testing,Database (RDS/SQL),us-east-1,150.48,33.99
2025-06-06,res-1022,Production,Database (RDS/SQL),us-west-2,206.88,53.68
2025-06-06,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,147.93,66.46
2025-06-06,res-1024,Development,Storage (S3/Blob),us-west-2,19.62,0.0
2025-06-06,res-1025,Production,Storage (S3/Blob),us-east-1,19.75,0.0
2025-06-06,res-1026,Development,Networking,ap-south-1,46.88,0.0
2025-06-06,res-1027,Testing,Networking,eu-west-1,21.94,0.0
2025-06-06,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,34.36,33.37
2025-06-06,res-1029,Testing,Database (RDS/SQL),us-west-2,121.81,24.82
2025-06-06,res-1030,Production,Networking,us-west-2,21.68,0.0
2025-06-06,res-1031,Data Science,Networking,us-west-2,12.1,0.0
2025-06-06,res-1032,Development,Storage (S3/Blob),us-west-2,5.63,0.0
2025-06-06,res-1033,Development,Networking,us-west-2,59.39,0.0
2025-06-06,res-1034,Production,Database (RDS/SQL),us-west-2,156.94,29.22
2025-06-06,res-1035,Development,Networking,us-west-2,43.98,0.0
2025-06-06,res-1036,Development,Storage (S3/Blob),ap-south-1,12.64,0.0
2025-06-06,res-1037,Development,Database (RDS/SQL),ap-south-1,287.49,49.32
2025-06-06,res-1038,Testing,Networking,us-west-2,14.47,0.0
2025-06-06,res-1039,Testing,Networking,us-east-1,30.88,0.0
2025-06-06,res-1040,Development,Networking,us-east-1,53.96,0.0
2025-06-06,res-1041,Data Science,Compute (EC2/VMs),us-west-2,142.82,42.39
2025-06-06,res-1042,Testing,Compute (EC2/VMs),ap-south-1,99.74,18.36
2025-06-06,res-1043,Development,Compute (EC2/VMs),ap-south-1,148.85,23.53
2025-06-06,res-1044,Data Science,Networking,us-east-1,57.14,0.0
2025-06-06,res-1045,Production,Compute (EC2/VMs),eu-west-1,104.45,53.62
2025-06-06,res-1046,Production,Compute (EC2/VMs),us-east-1,86.65,23.45
2025-06-06,res-1047,Testing,Compute (EC2/VMs),ap-south-1,42.95,22.64
2025-06-06,res-1048,Production,Networking,ap-south-1,19.32,0.0
2025-06-06,res-1049,Data Science,Database (RDS/SQL),eu-west-1,244.9,27.51
2025-06-06,res-1050,Testing,Compute (EC2/VMs),ap-south-1,27.52,82.53
2025-06-07,res-1001,Testing,Networking,us-east-1,54.19,0.0
2025-06-07,res-1002,Testing,Database (RDS/SQL),ap-south-1,281.94,59.75
2025-06-07,res-1003,Production,Compute (EC2/VMs),eu-west-1,42.61,36.7
2025-06-07,res-1004,Development,Database (RDS/SQL),eu-west-1,239.56,44.8
2025-06-07,res-1005,Testing,Database (RDS/SQL),ap-south-1,283.67,1.67
2025-06-07,res-1006,Production,Networking,ap-south-1,36.85,0.0
2025-06-07,res-1007,Data Science,Database (RDS/SQL),us-west-2,198.23,39.0
2025-06-07,res-1008,Production,Storage (S3/Blob),ap-south-1,8.2,0.0
